date,N_DAYS_RET,close,atr14,RSI14,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,close_15,close_16,close_17,close_18,close_19,close_20,close_21,close_22,close_23,close_24,close_25,close_26,close_27,close_28,close_29,atr14_1,atr14_2,atr14_3,atr14_4,atr14_5,atr14_6,atr14_7,atr14_8,atr14_9,atr14_10,atr14_11,atr14_12,atr14_13,atr14_14,atr14_15,atr14_16,atr14_17,atr14_18,atr14_19,atr14_20,atr14_21,atr14_22,atr14_23,atr14_24,atr14_25,atr14_26,atr14_27,atr14_28,atr14_29,RSI14_1,RSI14_2,RSI14_3,RSI14_4,RSI14_5,RSI14_6,RSI14_7,RSI14_8,RSI14_9,RSI14_10,RSI14_11,RSI14_12,RSI14_13,RSI14_14,RSI14_15,RSI14_16,RSI14_17,RSI14_18,RSI14_19,RSI14_20,RSI14_21,RSI14_22,RSI14_23,RSI14_24,RSI14_25,RSI14_26,RSI14_27,RSI14_28,RSI14_29
2016-10-18,-0.016833805755874343,2275.0114,46.13229637209847,78.56470832867356,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,1960.6959,1953.7614,1932.125,1921.4278,1917.1343,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,35.68855047583348,36.08599282012836,36.222330729369006,36.8794561700897,38.30566049086583,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327,50.827091973584196,49.29576889147717,44.267294686117545,41.60877396291045,40.55189659661625
2016-10-19,-0.00852145254640746,2272.1009,47.970318059805756,77.76217383955299,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,1960.6959,1953.7614,1932.125,1921.4278,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,35.68855047583348,36.08599282012836,36.222330729369006,36.8794561700897,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327,50.827091973584196,49.29576889147717,44.267294686117545,41.60877396291045
2016-10-20,0.019853878779100498,2250.734,48.18633819839106,71.95139905782155,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,1960.6959,1953.7614,1932.125,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,35.68855047583348,36.08599282012836,36.222330729369006,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327,50.827091973584196,49.29576889147717,44.267294686117545
2016-10-21,0.042899265230253114,2236.7143,47.04728546993455,68.34278679492371,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,1960.6959,1953.7614,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,35.68855047583348,36.08599282012836,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327,50.827091973584196,49.29576889147717
2016-10-24,0.030229951597150917,2252.7393,46.12421507922494,70.18356192973837,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,1960.6959,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,35.68855047583348,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327,50.827091973584196
2016-10-25,0.0343633003427084,2295.4198,48.306385430708865,74.44553747040915,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,2006.3866,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,36.69799687041681,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829,59.50510416951327
2016-10-26,0.05789877400883103,2332.6677,49.85254361422967,77.47199696584937,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,2030.0997,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,36.2497542368156,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215,63.14078423241829
2016-10-27,0.05291042314645211,2320.8395,49.28160478464182,74.45641066985496,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,2019.7976,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,35.421686077043056,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263,60.59543492094215
2016-10-28,0.00482542629442495,2374.298,49.93841872859597,78.52499306670583,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,2030.9991,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,35.72014421439713,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615,62.371619331263
2016-10-31,-0.02150299245098608,2467.7263,54.10389596226768,83.47801084178741,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,2019.3888,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,34.45604105622591,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939,59.3837534322615
2016-11-01,-0.038136242953686894,2443.6361,54.404903393534255,78.45348095261451,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,2029.3844,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,35.56136669506692,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875,61.11098716508939
2016-11-02,0.009741318785876807,2385.755,57.20893886542466,67.88151149020356,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,2029.9038,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,35.2706690739907,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264,61.20331310221875
2016-11-03,-0.014570108919556013,2414.6628,57.471550375037175,70.05207905439771,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,2042.5966,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,34.41989985441993,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142,63.484763832683264
2016-11-04,0.029695866101950852,2350.445,61.275782491105936,60.302640547252494,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,2086.3341,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,35.87637843624708,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835,70.02578400911142
2016-11-07,-0.0006854309476886922,2408.9954,64.64151231316981,65.07520273004612,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,2084.7156,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,35.25710140508656,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556,69.52943914464835
2016-11-08,0.03968399157984415,2379.4809,64.45723286222912,61.08827739998419,2408.9954,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,2058.2279,64.64151231316981,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,36.36439416186609,65.07520273004612,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128,61.80818619090556
2016-11-09,-0.030905154791243228,2420.2435,67.84543051492703,64.33795273260557,2379.4809,2408.9954,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,2046.4395,64.45723286222912,64.64151231316981,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,35.9195231503042,61.08827739998419,65.07520273004612,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136,58.68470238308128
2016-11-10,-0.041499923442605224,2407.3442,70.23924976386083,62.557510355730486,2420.2435,2379.4809,2408.9954,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,2036.2176,67.84543051492703,64.45723286222912,64.64151231316981,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,36.31686435385391,64.33795273260557,61.08827739998419,65.07520273004612,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676,56.040139401901136
2016-11-11,-0.04266556859304638,2473.9082,75.64506049501367,67.5481687732965,2407.3442,2420.2435,2379.4809,2408.9954,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,2028.0601,70.23924976386083,67.84543051492703,64.45723286222912,64.64151231316981,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,35.554774042864345,62.557510355730486,64.33795273260557,61.08827739998419,65.07520273004612,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771,53.950670127365676
2016-11-14,0.04727259703966702,2345.4455,83.01626331679839,52.89503925270718,2473.9082,2407.3442,2420.2435,2379.4809,2408.9954,2350.445,2414.6628,2385.755,2443.6361,2467.7263,2374.298,2320.8395,2332.6677,2295.4198,2252.7393,2236.7143,2250.734,2272.1009,2275.0114,2253.1143,2229.0418,2230.0775,2248.4568,2232.9751,2190.3786,2094.5608,2102.8007,2062.7179,2032.5703,75.64506049501367,70.23924976386083,67.84543051492703,64.45723286222912,64.64151231316981,61.275782491105936,57.471550375037175,57.20893886542466,54.404903393534255,54.10389596226768,49.93841872859597,49.28160478464182,49.85254361422967,48.306385430708865,46.12421507922494,47.04728546993455,48.18633819839106,47.970318059805756,46.13229637209847,46.02845763149067,45.23868514160536,44.98921476788269,44.76899282695059,45.32878458286986,42.97860647385984,37.06171466415679,37.573654253707346,34.98791996553099,34.62278303980261,67.5481687732965,62.557510355730486,64.33795273260557,61.08827739998419,65.07520273004612,60.302640547252494,70.05207905439771,67.88151149020356,78.45348095261451,83.47801084178741,78.52499306670583,74.45641066985496,77.47199696584937,74.44553747040915,70.18356192973837,68.34278679492371,71.95139905782155,77.76217383955299,78.56470832867356,76.89915933673527,74.9089599478003,75.1676787790407,79.70378843844588,78.69831315523797,75.61148575210773,65.02528480842948,67.36007808527933,61.041491864710395,54.9507794260771
